Company_Name,Date,Open,High,Low,Close,Adj Close,Volume
Axis Bank Ltd,2022-06-21,632.0,645.349976,628.150024,636.5,634.884705,10333886
Axis Bank Ltd,2022-06-22,632.549988,633.650024,621.25,626.799988,625.209351,5899024
Axis Bank Ltd,2022-06-23,627.400024,640.849976,618.25,629.349976,627.752869,8450777
Axis Bank Ltd,2022-06-24,634.349976,642.450012,631.650024,634.0,632.391113,6918584
Axis Bank Ltd,2022-06-27,644.0,646.900024,634.700012,637.099976,635.483215,4552114
Axis Bank Ltd,2022-06-28,634.0,644.700012,632.0,642.349976,640.719849,10711123
Axis Bank Ltd,2022-06-29,636.349976,637.799988,623.5,625.549988,623.962524,13620084
Axis Bank Ltd,2022-06-30,624.0,639.299988,623.650024,636.799988,635.18396,10563138
Axis Bank Ltd,2022-07-01,633.0,646.599976,631.799988,643.950012,642.315857,6549359
Axis Bank Ltd,2022-07-04,641.549988,655.150024,640.5,654.349976,652.689392,3933384
Axis Bank Ltd,2022-07-05,656.099976,659.900024,646.0,648.5,646.854309,5044787
Axis Bank Ltd,2022-07-06,652.0,659.400024,651.0,657.950012,656.280334,6684686
Axis Bank Ltd,2022-07-07,663.450012,664.5,651.650024,658.150024,657.479065,11171714
Axis Bank Ltd,2022-07-08,667.0,676.799988,661.400024,669.150024,668.467896,12669533
Axis Bank Ltd,2022-07-11,666.549988,681.950012,665.349976,679.849976,679.156921,14864123
Axis Bank Ltd,2022-07-12,677.0,685.25,673.0,676.200012,675.510681,6446810
Axis Bank Ltd,2022-07-13,680.0,685.0,676.950012,679.900024,679.206909,9614674
Axis Bank Ltd,2022-07-14,678.599976,680.450012,665.599976,668.25,667.568787,8026311
Axis Bank Ltd,2022-07-15,670.0,674.200012,659.099976,662.200012,661.524963,6015057
Axis Bank Ltd,2022-07-18,668.049988,688.0,663.450012,684.5,683.802185,12464664
Axis Bank Ltd,2022-07-19,678.599976,703.849976,678.599976,700.599976,699.885742,10171314
Axis Bank Ltd,2022-07-20,706.299988,714.5,702.700012,705.700012,704.980591,11620331
Axis Bank Ltd,2022-07-21,707.950012,718.450012,704.349976,715.549988,714.820557,8036515
Axis Bank Ltd,2022-07-22,717.0,735.0,715.099976,730.75,730.005066,9713490
Axis Bank Ltd,2022-07-25,733.5,738.799988,722.5,727.349976,726.608521,6230411
Axis Bank Ltd,2022-07-26,722.900024,723.450012,702.049988,706.450012,705.729858,14135744
Axis Bank Ltd,2022-07-27,707.950012,720.549988,703.599976,718.950012,718.217102,6106880
Axis Bank Ltd,2022-07-28,725.0,733.700012,723.049988,725.900024,725.160034,6964838
Axis Bank Ltd,2022-07-29,733.900024,734.950012,723.0,724.75,724.011169,6624854
Axis Bank Ltd,2022-08-01,726.0,732.299988,720.400024,730.799988,730.054993,5493105
Axis Bank Ltd,2022-08-02,727.0,734.349976,721.099976,730.450012,729.705383,7275626
Axis Bank Ltd,2022-08-03,730.0,738.5,727.5,730.5,729.75531,9458761
Axis Bank Ltd,2022-08-04,735.200012,736.700012,712.200012,721.599976,720.86438,7466635
Axis Bank Ltd,2022-08-05,724.0,731.200012,721.200012,728.5,727.757324,4583196
Axis Bank Ltd,2022-08-08,730.0,747.349976,728.099976,745.549988,744.789978,8191870
Axis Bank Ltd,2022-08-10,745.0,747.849976,736.150024,739.0,738.246643,9069541
Axis Bank Ltd,2022-08-11,743.049988,760.650024,743.049988,758.849976,758.076416,12384073
Axis Bank Ltd,2022-08-12,758.700012,762.0,753.400024,760.549988,759.774658,4614341
Axis Bank Ltd,2022-08-16,765.0,772.0,758.450012,764.650024,763.870544,7051498
Axis Bank Ltd,2022-08-17,771.400024,773.75,766.25,772.099976,771.312866,7674390
Axis Bank Ltd,2022-08-18,772.0,776.0,762.099976,765.049988,764.270081,9449924
Axis Bank Ltd,2022-08-19,772.0,772.650024,750.25,757.5,756.727783,7553270
Axis Bank Ltd,2022-08-22,753.400024,754.450012,739.200012,741.849976,741.09375,4994311
Axis Bank Ltd,2022-08-23,738.0,750.849976,733.799988,747.049988,746.288452,6594634
Axis Bank Ltd,2022-08-24,745.0,752.049988,742.0,750.150024,749.385315,6875820
Axis Bank Ltd,2022-08-25,753.900024,758.599976,740.0,743.349976,742.592163,6320890
Axis Bank Ltd,2022-08-26,748.0,755.0,741.299988,744.900024,744.140686,4613713
Axis Bank Ltd,2022-08-29,730.0,734.900024,722.049988,728.700012,727.957153,5904146
Axis Bank Ltd,2022-08-30,733.0,753.549988,733.0,751.5,750.733887,9193270
Axis Bank Ltd,2022-09-01,733.5,754.900024,733.5,744.150024,743.391418,9353805
Axis Bank Ltd,2022-09-02,749.0,754.549988,740.25,750.200012,749.435242,7767812
Axis Bank Ltd,2022-09-05,750.200012,758.799988,749.349976,756.099976,755.329224,5894055
Axis Bank Ltd,2022-09-06,758.0,761.549988,748.799988,750.0,749.235413,7606181
Axis Bank Ltd,2022-09-07,743.150024,758.0,739.049988,755.400024,754.629944,10156460
Axis Bank Ltd,2022-09-08,761.75,782.200012,757.099976,779.75,778.955078,13410790
Axis Bank Ltd,2022-09-09,787.950012,787.950012,780.0,784.849976,784.049866,8732302
Axis Bank Ltd,2022-09-12,789.0,805.0,786.799988,801.0,800.183472,15521649
Axis Bank Ltd,2022-09-13,805.0,808.950012,803.150024,805.549988,804.728821,9887516
Axis Bank Ltd,2022-09-14,794.400024,811.349976,794.400024,803.049988,802.231323,10494713
Axis Bank Ltd,2022-09-15,805.5,806.5,787.650024,790.0,789.194641,5996899
Axis Bank Ltd,2022-09-16,786.049988,792.599976,776.099976,789.299988,788.495361,11467351
Axis Bank Ltd,2022-09-19,789.299988,802.0,786.700012,798.099976,797.286377,11427799
Axis Bank Ltd,2022-09-20,806.799988,816.200012,802.0,812.75,811.921448,8274079
Axis Bank Ltd,2022-09-21,809.25,816.0,803.349976,806.549988,805.727783,6567084
Axis Bank Ltd,2022-09-22,805.0,808.799988,784.299988,789.200012,788.395508,7804275
Axis Bank Ltd,2022-09-23,789.0,789.0,764.25,768.599976,767.816467,10278805
Axis Bank Ltd,2022-09-26,759.0,763.5,741.0,742.599976,741.842957,11090327
Axis Bank Ltd,2022-09-27,746.349976,754.150024,730.5,737.5,736.748169,11358306
Axis Bank Ltd,2022-09-28,733.900024,733.900024,707.700012,716.450012,715.719666,13170668
Axis Bank Ltd,2022-09-29,722.25,730.799988,711.0,719.0,718.267029,12090981
Axis Bank Ltd,2022-09-30,720.0,737.75,714.400024,733.200012,732.452576,9536017
Axis Bank Ltd,2022-10-03,731.0,742.0,721.049988,722.75,722.013245,6405645
Axis Bank Ltd,2022-10-04,733.400024,744.5,732.0,742.799988,742.042786,5438934
Axis Bank Ltd,2022-10-06,750.0,760.400024,746.0,755.099976,754.3302,9376433
Axis Bank Ltd,2022-10-07,753.799988,757.5,742.299988,755.700012,754.929626,7500540
Axis Bank Ltd,2022-10-10,748.0,778.700012,745.0,776.849976,776.058044,14106654
Axis Bank Ltd,2022-10-11,780.0,795.5,774.5,785.549988,784.749207,15953495
Axis Bank Ltd,2022-10-12,789.5,810.799988,783.450012,808.700012,807.87561,21228018
Axis Bank Ltd,2022-10-13,807.0,814.950012,795.599976,802.0,801.182434,13024911
Axis Bank Ltd,2022-10-14,815.549988,820.700012,794.450012,800.5,799.68396,8220645
Axis Bank Ltd,2022-10-17,803.5,817.0,797.099976,814.150024,813.320068,9463827
Axis Bank Ltd,2022-10-18,820.0,822.900024,811.549988,816.349976,815.517761,8470882
Axis Bank Ltd,2022-10-19,818.450012,838.450012,816.900024,829.849976,829.004028,10868663
Axis Bank Ltd,2022-10-20,824.900024,831.900024,816.950012,825.849976,825.008118,11813817
Axis Bank Ltd,2022-10-21,860.099976,906.0,855.849976,900.400024,899.482117,58057724
Axis Bank Ltd,2022-10-24,916.0,918.450012,905.0,909.450012,908.522888,3085307
Axis Bank Ltd,2022-10-25,905.700012,910.599976,891.599976,902.849976,901.929565,13187308
Axis Bank Ltd,2022-10-27,909.0,919.950012,901.25,915.150024,914.217102,11967044
Axis Bank Ltd,2022-10-28,915.0,917.950012,898.900024,903.049988,902.129395,7320207
Axis Bank Ltd,2022-10-31,908.0,918.0,902.099976,906.0,905.076416,9038777
Axis Bank Ltd,2022-11-01,904.0,904.0,869.0,871.75,870.861328,29191921
Axis Bank Ltd,2022-11-02,875.0,877.0,861.599976,863.549988,862.669678,11029140
Axis Bank Ltd,2022-11-03,857.900024,880.400024,856.0,864.049988,863.169189,10185978
Axis Bank Ltd,2022-11-04,869.0,872.900024,862.299988,868.099976,867.215027,7323879
Axis Bank Ltd,2022-11-07,876.25,876.799988,861.299988,872.950012,872.06012,9931261
Axis Bank Ltd,2022-11-09,875.049988,880.75,868.5,873.700012,872.809326,10190209
Axis Bank Ltd,2022-11-10,843.700012,856.700012,841.0,843.700012,842.839905,18956575
Axis Bank Ltd,2022-11-11,847.0,854.700012,844.150024,850.700012,849.832764,19329819
Axis Bank Ltd,2022-11-14,850.5,853.900024,847.349976,851.0,850.132446,6985306
Axis Bank Ltd,2022-11-15,851.25,859.849976,847.200012,858.650024,857.774719,7124767
Axis Bank Ltd,2022-11-16,858.0,861.599976,850.599976,855.400024,854.528015,6521854
Axis Bank Ltd,2022-11-17,855.400024,861.400024,852.700012,858.200012,857.325134,4909607
Axis Bank Ltd,2022-11-18,859.299988,865.799988,855.0,859.200012,858.324158,7065304
Axis Bank Ltd,2022-11-21,860.0,870.950012,859.0,870.049988,869.163025,7209207
Axis Bank Ltd,2022-11-22,874.950012,877.0,868.349976,870.049988,869.163025,5535233
Axis Bank Ltd,2022-11-23,873.900024,877.799988,868.75,874.700012,873.80835,5861417
Axis Bank Ltd,2022-11-24,878.0,880.799988,873.099976,878.549988,877.654358,4928778
Axis Bank Ltd,2022-11-25,883.0,891.799988,880.900024,887.75,886.845032,7614047
Axis Bank Ltd,2022-11-28,887.700012,899.5,885.299988,891.700012,890.791016,7928147
Axis Bank Ltd,2022-11-29,894.400024,901.900024,890.0,892.549988,891.640076,5661158
Axis Bank Ltd,2022-11-30,895.0,905.099976,885.450012,901.25,900.331238,10452798
Axis Bank Ltd,2022-12-01,909.5,909.5,899.5,903.849976,902.928589,7053100
Axis Bank Ltd,2022-12-02,898.299988,907.0,891.400024,905.150024,904.227295,7988851
Axis Bank Ltd,2022-12-05,907.0,907.299988,897.599976,899.200012,898.283325,5098164
Axis Bank Ltd,2022-12-06,897.5,906.900024,895.700012,904.650024,903.727783,5351099
Axis Bank Ltd,2022-12-07,902.799988,918.0,899.849976,914.650024,913.71759,9103656
Axis Bank Ltd,2022-12-08,915.650024,943.950012,913.75,939.349976,938.392395,17466047
Axis Bank Ltd,2022-12-09,944.0,945.0,927.599976,933.700012,932.748169,8018981
Axis Bank Ltd,2022-12-12,929.900024,941.150024,922.0,938.650024,937.693176,7621788
Axis Bank Ltd,2022-12-13,940.200012,949.299988,936.599976,944.599976,943.637024,8136559
Axis Bank Ltd,2022-12-14,945.650024,950.150024,938.5,942.400024,941.439331,8573479
Axis Bank Ltd,2022-12-15,939.75,944.950012,932.599976,938.150024,937.193665,7359261
Axis Bank Ltd,2022-12-16,932.25,945.200012,929.099976,935.099976,934.146729,6926928
Axis Bank Ltd,2022-12-19,935.099976,948.099976,932.400024,946.200012,945.235413,4842336
Axis Bank Ltd,2022-12-20,943.75,952.75,940.450012,949.75,948.781799,9511818
Axis Bank Ltd,2022-12-21,953.099976,958.900024,928.0,932.299988,931.349609,8368960
Axis Bank Ltd,2022-12-22,936.0,936.0,912.950012,919.549988,918.61261,9202717
Axis Bank Ltd,2022-12-23,912.0,917.25,904.0,906.599976,905.675781,6371695
Axis Bank Ltd,2022-12-26,908.0,932.950012,905.099976,928.700012,927.753296,4764440
Axis Bank Ltd,2022-12-27,932.450012,937.799988,922.599976,932.200012,931.249695,3346083
Axis Bank Ltd,2022-12-28,930.950012,937.450012,921.299988,924.700012,923.757385,5956496
Axis Bank Ltd,2022-12-29,922.799988,944.0,915.799988,934.549988,933.59729,12204113
Axis Bank Ltd,2022-12-30,941.25,943.5,930.349976,933.75,932.798096,3704449
Axis Bank Ltd,2023-01-02,932.25,945.0,931.799988,941.599976,940.640076,3498198
Axis Bank Ltd,2023-01-03,944.75,965.599976,942.599976,962.299988,961.319031,6927819
Axis Bank Ltd,2023-01-04,963.5,970.0,955.0,957.450012,956.473999,9059392
Axis Bank Ltd,2023-01-05,960.0,961.900024,938.25,949.549988,948.58197,6998980
Axis Bank Ltd,2023-01-06,946.549988,950.950012,934.299988,939.900024,938.941895,5787783
Axis Bank Ltd,2023-01-09,946.799988,960.0,941.349976,958.75,957.772644,7025747
Axis Bank Ltd,2023-01-10,964.0,964.0,942.75,952.150024,951.179382,7140150
Axis Bank Ltd,2023-01-11,953.0,955.75,942.799988,949.75,948.781799,7100355
Axis Bank Ltd,2023-01-12,949.349976,949.700012,924.0,935.549988,934.596252,8661375
Axis Bank Ltd,2023-01-13,935.5,937.450012,923.0,934.150024,933.197754,9083608
Axis Bank Ltd,2023-01-16,940.450012,941.75,911.700012,913.150024,912.219116,10008273
Axis Bank Ltd,2023-01-17,914.950012,919.700012,906.700012,917.700012,916.764465,6904960
Axis Bank Ltd,2023-01-18,921.900024,925.599976,913.25,924.0,923.058044,5730939
Axis Bank Ltd,2023-01-19,923.599976,938.0,920.75,928.700012,927.753296,7721730
Axis Bank Ltd,2023-01-20,931.25,934.849976,924.650024,930.549988,929.601379,4511360
Axis Bank Ltd,2023-01-23,936.0,939.700012,924.450012,932.700012,931.749207,5236124
Axis Bank Ltd,2023-01-24,935.0,935.0,903.75,910.200012,909.272156,18527897
Axis Bank Ltd,2023-01-25,905.0,907.450012,884.200012,892.349976,891.440308,11921748
Axis Bank Ltd,2023-01-27,892.349976,892.5,851.0,873.75,872.859253,17300736
Axis Bank Ltd,2023-01-30,851.900024,885.5,846.150024,871.849976,870.961182,21233998
Axis Bank Ltd,2023-01-31,873.0,879.299988,861.099976,871.599976,870.711426,16856151
Axis Bank Ltd,2023-02-01,876.299988,895.200012,833.299988,857.25,856.376099,12409819
Axis Bank Ltd,2023-02-02,850.950012,872.0,837.049988,868.450012,867.564697,9567053
Axis Bank Ltd,2023-02-03,873.0,885.0,859.25,882.599976,881.700256,7365732
Axis Bank Ltd,2023-02-06,871.849976,899.150024,870.599976,882.650024,881.750244,10129098
Axis Bank Ltd,2023-02-07,886.849976,888.400024,871.5,879.099976,878.203796,5055187
Axis Bank Ltd,2023-02-08,882.099976,886.450012,868.25,871.75,870.861328,6572818
Axis Bank Ltd,2023-02-09,876.150024,876.150024,862.549988,867.700012,866.815491,5993312
Axis Bank Ltd,2023-02-10,872.049988,872.700012,865.150024,867.25,866.365906,4603464
Axis Bank Ltd,2023-02-13,867.25,870.450012,856.5,859.099976,858.224182,5707194
Axis Bank Ltd,2023-02-14,862.549988,871.900024,854.25,870.75,869.862366,7527755
Axis Bank Ltd,2023-02-15,872.0,872.200012,861.599976,868.299988,867.414856,7322266
Axis Bank Ltd,2023-02-16,872.799988,874.299988,862.25,864.75,863.868469,5843235
Axis Bank Ltd,2023-02-17,861.0,868.25,850.0,854.900024,854.028503,8420479
Axis Bank Ltd,2023-02-20,859.700012,861.200012,842.5,846.75,845.88678,5992322
Axis Bank Ltd,2023-02-21,849.0,849.0,837.400024,844.049988,843.189575,9677064
Axis Bank Ltd,2023-02-22,840.0,843.0,829.549988,833.349976,832.500427,6984037
Axis Bank Ltd,2023-02-23,833.049988,848.25,830.200012,844.349976,843.489258,8437003
Axis Bank Ltd,2023-02-24,850.099976,854.599976,844.450012,851.400024,850.532104,7763814
Axis Bank Ltd,2023-02-27,851.849976,858.450012,845.950012,854.349976,853.479065,8064267
Axis Bank Ltd,2023-02-28,855.950012,857.599976,840.0,844.099976,843.239502,13012372
Axis Bank Ltd,2023-03-01,846.049988,868.75,845.049988,865.150024,864.268066,12345125
Axis Bank Ltd,2023-03-02,866.0,866.799988,843.5,845.450012,844.588135,13900508
Axis Bank Ltd,2023-03-03,849.75,858.599976,845.599976,852.650024,851.780823,7977804
Axis Bank Ltd,2023-03-06,856.950012,863.75,855.599976,859.5,858.62384,10781567
Axis Bank Ltd,2023-03-08,858.5,862.5,853.049988,860.950012,860.072327,8785735
Axis Bank Ltd,2023-03-09,862.5,874.25,862.0,867.799988,866.915344,14746065
Axis Bank Ltd,2023-03-10,859.599976,861.599976,845.5,851.900024,851.031555,11198583
Axis Bank Ltd,2023-03-13,845.599976,857.0,828.450012,832.349976,831.501465,8315798
Axis Bank Ltd,2023-03-14,828.0,835.700012,817.400024,832.849976,832.000977,12573734
Axis Bank Ltd,2023-03-15,838.049988,843.5,819.349976,824.049988,823.209961,6652641
Axis Bank Ltd,2023-03-16,821.5,837.900024,814.299988,830.549988,829.703308,8791383
Axis Bank Ltd,2023-03-17,835.0,841.5,823.0,837.400024,836.546387,7762461
Axis Bank Ltd,2023-03-20,836.0,841.0,825.549988,837.549988,836.696167,10744023
Axis Bank Ltd,2023-03-21,840.099976,857.349976,838.75,855.599976,854.727783,11489951
Axis Bank Ltd,2023-03-22,855.599976,859.799988,847.049988,849.650024,848.783875,8018924
Axis Bank Ltd,2023-03-23,847.0,861.150024,845.099976,848.799988,847.934692,9857892
Axis Bank Ltd,2023-03-24,846.25,852.5,837.25,839.900024,839.043823,8078718
Axis Bank Ltd,2023-03-27,841.049988,842.200012,829.200012,833.349976,832.500427,10602508
Axis Bank Ltd,2023-03-28,837.400024,837.400024,826.049988,832.450012,831.601379,11002402
Axis Bank Ltd,2023-03-29,832.5,848.450012,830.0,842.599976,841.741028,17121194
Bajaj Auto Ltd,2022-03-02,3498.300049,3498.300049,3333.0,3372.300049,3056.148193,982580
Bajaj Auto Ltd,2022-03-03,3399.0,3404.800049,3279.0,3297.100098,2987.998047,536758
Bajaj Auto Ltd,2022-03-04,3251.0,3285.949951,3151.0,3242.100098,2938.154297,509620
Bajaj Auto Ltd,2022-03-07,3185.0,3279.0,3125.0,3234.649902,2931.402344,335205
Bajaj Auto Ltd,2022-03-08,3229.0,3354.449951,3175.699951,3317.100098,3006.123047,557492
Bajaj Auto Ltd,2022-03-09,3320.0,3360.0,3293.0,3339.0,3025.969727,508262
Bajaj Auto Ltd,2022-03-10,3399.0,3440.0,3385.399902,3422.350098,3101.505859,350154
Bajaj Auto Ltd,2022-03-11,3400.0,3445.5,3386.449951,3423.0,3102.094727,156038
Bajaj Auto Ltd,2022-03-14,3402.0,3464.949951,3368.0,3452.550049,3128.874512,245299
Bajaj Auto Ltd,2022-03-15,3441.0,3494.0,3426.350098,3454.050049,3130.234131,229544
Bajaj Auto Ltd,2022-03-16,3490.050049,3592.199951,3481.0,3569.800049,3235.132324,262987
Bajaj Auto Ltd,2022-03-17,3580.0,3664.850098,3575.649902,3650.449951,3308.221191,429272
Bajaj Auto Ltd,2022-03-21,3650.449951,3718.0,3580.25,3589.050049,3252.577637,432309
Bajaj Auto Ltd,2022-03-22,3580.0,3662.0,3564.5,3656.449951,3313.658936,213667
Bajaj Auto Ltd,2022-03-23,3664.949951,3683.350098,3590.0,3601.5,3263.860352,281347
Bajaj Auto Ltd,2022-03-24,3590.300049,3637.899902,3569.699951,3583.899902,3247.910645,385957
Bajaj Auto Ltd,2022-03-25,3592.0,3659.149902,3592.0,3654.350098,3311.755859,492945
Bajaj Auto Ltd,2022-03-28,3654.350098,3737.0,3645.050049,3687.75,3342.024658,688267
Bajaj Auto Ltd,2022-03-29,3697.800049,3735.0,3660.850098,3689.100098,3343.248047,376929
Bajaj Auto Ltd,2022-03-30,3729.649902,3729.649902,3665.25,3674.100098,3329.654541,343930
Bajaj Auto Ltd,2022-03-31,3680.0,3715.149902,3636.100098,3653.0,3310.532227,511249
Bajaj Auto Ltd,2022-04-01,3636.0,3746.0,3636.0,3739.899902,3389.285645,391985
Bajaj Auto Ltd,2022-04-04,3750.0,3772.0,3716.399902,3763.649902,3410.808838,419517
Bajaj Auto Ltd,2022-04-05,3765.0,3819.949951,3765.0,3809.699951,3452.541748,339228
Bajaj Auto Ltd,2022-04-06,3801.0,3810.0,3741.600098,3801.800049,3445.382568,240470
Bajaj Auto Ltd,2022-04-07,3801.850098,3819.600098,3771.050049,3802.25,3445.790283,224527
Bajaj Auto Ltd,2022-04-08,3812.300049,3836.0,3767.0,3810.350098,3453.130859,229962
Bajaj Auto Ltd,2022-04-11,3820.0,3825.0,3768.149902,3787.149902,3432.105713,135225
Bajaj Auto Ltd,2022-04-12,3768.5,3776.699951,3676.050049,3712.050049,3364.046631,266145
Bajaj Auto Ltd,2022-04-13,3712.050049,3747.5,3669.100098,3697.300049,3350.679199,198206
Bajaj Auto Ltd,2022-04-18,3690.0,3758.25,3645.25,3714.600098,3366.357666,373718
Bajaj Auto Ltd,2022-04-19,3740.0,3774.600098,3618.350098,3657.149902,3314.293213,211918
Bajaj Auto Ltd,2022-04-20,3666.0,3734.949951,3652.300049,3720.75,3371.930908,174080
Bajaj Auto Ltd,2022-04-21,3705.0,3739.5,3680.100098,3702.350098,3355.255859,216475
Bajaj Auto Ltd,2022-04-22,3670.0,3694.75,3622.850098,3642.5,3301.016602,228316
Bajaj Auto Ltd,2022-04-25,3602.0,3724.75,3600.0,3682.949951,3337.674561,444222
Bajaj Auto Ltd,2022-04-26,3704.949951,3905.0,3704.949951,3892.100098,3527.217041,1107122
Bajaj Auto Ltd,2022-04-27,3870.0,3919.0,3846.0,3905.649902,3539.496338,541564
Bajaj Auto Ltd,2022-04-28,4000.0,4000.0,3805.0,3834.399902,3474.926025,1628318
Bajaj Auto Ltd,2022-04-29,3805.0,3840.0,3711.350098,3729.550049,3379.905762,594650
Bajaj Auto Ltd,2022-05-02,3720.0,3720.0,3606.0,3623.449951,3283.752686,376660
Bajaj Auto Ltd,2022-05-04,3625.0,3683.0,3485.399902,3496.899902,3169.06665,575428
Bajaj Auto Ltd,2022-05-05,3538.800049,3595.0,3510.399902,3523.899902,3193.5354,323081
Bajaj Auto Ltd,2022-05-06,3488.300049,3555.0,3460.0,3499.75,3171.649658,436366
Bajaj Auto Ltd,2022-05-09,3490.0,3584.699951,3480.0,3568.75,3234.180908,502719
Bajaj Auto Ltd,2022-05-10,3564.949951,3646.699951,3540.0,3593.050049,3256.202881,507087
Bajaj Auto Ltd,2022-05-11,3600.0,3627.949951,3537.300049,3612.850098,3274.146484,437746
Bajaj Auto Ltd,2022-05-12,3585.0,3654.0,3539.199951,3585.0,3248.907471,777332
Bajaj Auto Ltd,2022-05-13,3618.050049,3736.0,3618.050049,3642.100098,3300.654297,633218
Bajaj Auto Ltd,2022-05-16,3650.0,3725.0,3650.0,3715.850098,3367.490479,401803
Bajaj Auto Ltd,2022-05-17,3725.100098,3787.0,3725.100098,3742.899902,3392.004395,402398
Bajaj Auto Ltd,2022-05-18,3743.0,3829.5,3736.199951,3791.199951,3435.776123,507061
Bajaj Auto Ltd,2022-05-19,3691.899902,3778.0,3680.050049,3698.550049,3351.812012,261026
Bajaj Auto Ltd,2022-05-20,3760.0,3849.0,3735.0,3787.800049,3432.695068,396832
Bajaj Auto Ltd,2022-05-23,3836.0,3874.5,3770.0,3786.149902,3431.199463,339483
Bajaj Auto Ltd,2022-05-24,3817.399902,3842.0,3771.050049,3783.300049,3428.616943,369304
Bajaj Auto Ltd,2022-05-25,3814.550049,3819.0,3742.25,3791.800049,3436.320068,225253
Bajaj Auto Ltd,2022-05-26,3801.100098,3870.0,3754.050049,3857.350098,3495.724854,419826
Bajaj Auto Ltd,2022-05-27,3875.0,3890.0,3823.050049,3833.050049,3473.702881,422591
Bajaj Auto Ltd,2022-05-30,3860.0,3903.149902,3843.050049,3856.699951,3495.135498,271827
Bajaj Auto Ltd,2022-05-31,3876.0,3958.0,3839.0,3864.100098,3501.842041,1154256
Bajaj Auto Ltd,2022-06-01,3877.199951,3904.0,3707.300049,3720.100098,3371.341797,784215
Bajaj Auto Ltd,2022-06-02,3720.100098,3749.899902,3666.350098,3688.699951,3342.885254,346754
Bajaj Auto Ltd,2022-06-03,3719.0,3733.899902,3650.0,3672.699951,3328.385254,409815
Bajaj Auto Ltd,2022-06-06,3660.0,3869.75,3650.5,3817.0,3459.157471,1136609
Bajaj Auto Ltd,2022-06-07,3765.0,3853.649902,3765.0,3834.100098,3474.654541,561644
Bajaj Auto Ltd,2022-06-08,3833.5,3850.0,3768.050049,3794.149902,3438.449463,346603
Bajaj Auto Ltd,2022-06-09,3794.149902,3895.0,3779.399902,3878.649902,3515.027588,627869
Bajaj Auto Ltd,2022-06-10,3956.300049,3971.0,3850.0,3881.0,3517.157471,1412838
Bajaj Auto Ltd,2022-06-13,3825.0,3895.050049,3794.449951,3881.25,3517.384033,519745
Bajaj Auto Ltd,2022-06-14,3885.0,3915.75,3602.949951,3681.75,3336.587158,1733394
Bajaj Auto Ltd,2022-06-15,3700.0,3742.649902,3645.0,3698.100098,3351.404297,753821
Bajaj Auto Ltd,2022-06-16,3736.800049,3736.800049,3633.0,3658.199951,3315.244629,438590
Bajaj Auto Ltd,2022-06-17,3670.0,3713.949951,3615.600098,3628.949951,3288.736816,727356
Bajaj Auto Ltd,2022-06-20,3620.25,3638.800049,3574.800049,3615.949951,3276.955811,268242
Bajaj Auto Ltd,2022-06-21,3631.0,3675.0,3616.050049,3645.25,3303.508789,424763
Bajaj Auto Ltd,2022-06-22,3645.0,3721.5,3614.149902,3635.649902,3294.808838,585483
Bajaj Auto Ltd,2022-06-23,3680.100098,3796.0,3665.25,3784.800049,3429.976074,1186420
Bajaj Auto Ltd,2022-06-24,3800.800049,3841.350098,3781.949951,3813.350098,3455.849609,558798
Bajaj Auto Ltd,2022-06-27,3870.0,3958.449951,3817.0,3861.199951,3499.213867,1819576
Bajaj Auto Ltd,2022-06-28,3839.949951,3907.199951,3783.050049,3889.0,3524.407715,799053
Bajaj Auto Ltd,2022-06-29,3880.0,3900.0,3856.050049,3867.550049,3504.968506,524392
Bajaj Auto Ltd,2022-06-30,3750.0,3768.350098,3692.0,3706.600098,3485.269287,715926
Bajaj Auto Ltd,2022-07-01,3667.949951,3678.699951,3601.100098,3624.600098,3408.165771,756589
Bajaj Auto Ltd,2022-07-04,3644.399902,3695.149902,3608.0,3679.75,3460.022461,536505
Bajaj Auto Ltd,2022-07-05,3700.0,3700.0,3663.0,3682.75,3462.843506,294980
Bajaj Auto Ltd,2022-07-06,3682.0,3777.300049,3675.149902,3773.050049,3547.751465,333226
Bajaj Auto Ltd,2022-07-07,3786.300049,3836.100098,3785.0,3795.5,3568.86084,534547
Bajaj Auto Ltd,2022-07-08,3830.0,3830.0,3792.699951,3825.0,3596.599365,326804
Bajaj Auto Ltd,2022-07-11,3820.0,3858.0,3795.0,3848.550049,3618.743164,372417
Bajaj Auto Ltd,2022-07-12,3853.0,3863.0,3832.050049,3847.850098,3618.085205,244636
Bajaj Auto Ltd,2022-07-13,3858.0,3878.949951,3848.0,3860.75,3630.2146,308508
Bajaj Auto Ltd,2022-07-14,3858.899902,3885.949951,3841.0,3863.199951,3632.518311,377688
Bajaj Auto Ltd,2022-07-15,3863.0,3919.0,3861.0,3913.350098,3679.673828,281730
Bajaj Auto Ltd,2022-07-18,3930.0,3990.0,3925.100098,3984.050049,3746.1521,513318
Bajaj Auto Ltd,2022-07-19,3977.050049,4036.0,3966.0,4002.0,3763.030273,512451
Bajaj Auto Ltd,2022-07-20,4018.0,4055.0,3999.0,4002.050049,3763.077393,377717
Bajaj Auto Ltd,2022-07-21,4004.649902,4070.600098,3993.449951,4057.050049,3814.793213,371547
Bajaj Auto Ltd,2022-07-22,4065.0,4091.0,4045.25,4054.5,3812.395264,280291
Bajaj Auto Ltd,2022-07-25,4054.5,4073.949951,3998.300049,4021.149902,3781.036621,372987
